event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,10903.0,1990-06-16 03:10:00+00:00,1990,12,Richmond,St Kilda,128.0,108.0,win,1482.8618996807984,1486.761507672874,3.8996079920754143,M.C.G.
match,10903.0,1990-06-16 03:10:00+00:00,1990,12,St Kilda,Richmond,108.0,128.0,loss,1510.6887850258518,1506.7891770337762,-3.8996079920754143,M.C.G.
match,10904.0,1990-06-17 03:10:00+00:00,1990,12,Sydney,Fitzroy,71.0,116.0,loss,1467.2172424663072,1460.8123037290957,-6.404938737211421,S.C.G.
match,10904.0,1990-06-17 03:10:00+00:00,1990,12,Fitzroy,Sydney,116.0,71.0,win,1471.2571850963961,1477.6621238336077,6.404938737211421,S.C.G.
match,10905.0,1990-06-17 03:10:00+00:00,1990,12,Western Bulldogs,Melbourne,68.0,101.0,loss,1504.7841988997177,1499.1628001489053,-5.621398750812462,Western Oval
match,10905.0,1990-06-17 03:10:00+00:00,1990,12,Melbourne,Western Bulldogs,101.0,68.0,win,1525.193095024142,1530.8144937749544,5.621398750812462,Western Oval
match,10906.0,1990-06-23 03:10:00+00:00,1990,13,Carlton,Geelong,123.0,104.0,win,1503.4481108996195,1506.8800849613028,3.4319740616833454,Princes Park
match,10906.0,1990-06-23 03:10:00+00:00,1990,13,Geelong,Carlton,104.0,123.0,loss,1497.7643058354595,1494.332331773776,-3.4319740616833454,Princes Park
match,10907.0,1990-06-23 03:10:00+00:00,1990,13,Melbourne,St Kilda,99.0,132.0,loss,1530.8144937749544,1524.5682055193813,-6.246288255572957,M.C.G.
match,10907.0,1990-06-23 03:10:00+00:00,1990,13,St Kilda,Melbourne,132.0,99.0,win,1506.7891770337762,1513.0354652893493,6.246288255572957,M.C.G.
match,10908.0,1990-06-23 08:40:00+00:00,1990,13,Brisbane Lions,Essendon,55.0,109.0,loss,1455.9676329181775,1450.4405543507269,-5.527078567450657,Carrara
match,10908.0,1990-06-23 08:40:00+00:00,1990,13,Essendon,Brisbane Lions,109.0,55.0,win,1532.5618836982728,1538.0889622657235,5.527078567450657,Carrara
match,10909.0,1990-06-30 03:10:00+00:00,1990,13,Collingwood,Richmond,101.0,42.0,win,1527.9072185792525,1532.1660038076252,4.258785228372634,Victoria Park
match,10909.0,1990-06-30 03:10:00+00:00,1990,13,Richmond,Collingwood,42.0,101.0,loss,1486.761507672874,1482.5027224445012,-4.258785228372634,Victoria Park
match,10910.0,1990-06-30 03:10:00+00:00,1990,13,Hawthorn,Western Bulldogs,73.0,91.0,loss,1512.2891583102448,1507.2893797409963,-4.999778569248573,Waverley Park
match,10910.0,1990-06-30 03:10:00+00:00,1990,13,Western Bulldogs,Hawthorn,91.0,73.0,win,1499.1628001489053,1504.1625787181538,4.999778569248573,Waverley Park
match,10911.0,1990-06-30 03:10:00+00:00,1990,13,North Melbourne,Sydney,131.0,41.0,win,1488.9395431580901,1493.8989990365847,4.959455878494461,M.C.G.
match,10911.0,1990-06-30 03:10:00+00:00,1990,13,Sydney,North Melbourne,41.0,131.0,loss,1460.8123037290957,1455.8528478506012,-4.959455878494461,M.C.G.
match,10912.0,1990-07-01 03:10:00+00:00,1990,13,West Coast,Fitzroy,128.0,91.0,win,1519.1197404076702,1522.8594222069748,3.7396817993045857,Subiaco
match,10912.0,1990-07-01 03:10:00+00:00,1990,13,Fitzroy,West Coast,91.0,128.0,loss,1477.6621238336077,1473.922442034303,-3.7396817993045857,Subiaco
match,10913.0,1990-07-06 08:40:00+00:00,1990,14,Richmond,Brisbane Lions,153.0,71.0,win,1482.5027224445012,1487.2846053838791,4.781882939377875,M.C.G.
match,10913.0,1990-07-06 08:40:00+00:00,1990,14,Brisbane Lions,Richmond,71.0,153.0,loss,1450.4405543507269,1445.658671411349,-4.781882939377875,M.C.G.
match,10914.0,1990-07-07 03:10:00+00:00,1990,14,Collingwood,West Coast,102.0,76.0,win,1532.1660038076252,1535.9310212682756,3.7650174606504385,Victoria Park
match,10914.0,1990-07-07 03:10:00+00:00,1990,14,West Coast,Collingwood,76.0,102.0,loss,1522.8594222069748,1519.0944047463245,-3.7650174606504385,Victoria Park
match,10915.0,1990-07-07 03:10:00+00:00,1990,14,Hawthorn,Geelong,118.0,50.0,win,1507.2893797409963,1512.1756261592714,4.886246418274959,Waverley Park
match,10915.0,1990-07-07 03:10:00+00:00,1990,14,Geelong,Hawthorn,50.0,118.0,loss,1494.332331773776,1489.446085355501,-4.886246418274959,Waverley Park
match,10916.0,1990-07-07 03:10:00+00:00,1990,14,Melbourne,North Melbourne,73.0,200.0,loss,1524.5682055193813,1515.6096146236946,-8.958590895686783,M.C.G.
match,10916.0,1990-07-07 03:10:00+00:00,1990,14,North Melbourne,Melbourne,200.0,73.0,win,1493.8989990365847,1502.8575899322714,8.958590895686783,M.C.G.
match,10917.0,1990-07-07 03:10:00+00:00,1990,14,St Kilda,Western Bulldogs,78.0,85.0,loss,1513.0354652893493,1509.6684884059277,-3.366976883421635,Moorabbin Oval
match,10917.0,1990-07-07 03:10:00+00:00,1990,14,Western Bulldogs,St Kilda,85.0,78.0,win,1504.1625787181538,1507.5295556015753,3.366976883421635,Moorabbin Oval
match,10918.0,1990-07-07 03:10:00+00:00,1990,14,Fitzroy,Essendon,61.0,144.0,loss,1473.922442034303,1467.5283490914314,-6.394092942871496,Princes Park
match,10918.0,1990-07-07 03:10:00+00:00,1990,14,Essendon,Fitzroy,144.0,61.0,win,1538.0889622657235,1544.483055208595,6.394092942871496,Princes Park
match,10919.0,1990-07-08 03:10:00+00:00,1990,14,Sydney,Carlton,90.0,162.0,loss,1455.8528478506012,1449.4412317876265,-6.411616062974712,S.C.G.
match,10919.0,1990-07-08 03:10:00+00:00,1990,14,Carlton,Sydney,162.0,90.0,win,1506.8800849613028,1513.2917010242775,6.411616062974712,S.C.G.
match,10920.0,1990-07-13 08:40:00+00:00,1990,15,West Coast,St Kilda,108.0,90.0,win,1519.0944047463245,1522.418674480425,3.3242697341004135,W.A.C.A.
match,10920.0,1990-07-13 08:40:00+00:00,1990,15,St Kilda,West Coast,90.0,108.0,loss,1509.6684884059277,1506.3442186718273,-3.3242697341004135,W.A.C.A.
match,10921.0,1990-07-14 03:10:00+00:00,1990,15,Collingwood,Carlton,113.0,59.0,win,1535.9310212682756,1540.3800322677828,4.449010999507214,Waverley Park
match,10921.0,1990-07-14 03:10:00+00:00,1990,15,Carlton,Collingwood,59.0,113.0,loss,1513.2917010242775,1508.8426900247703,-4.449010999507214,Waverley Park
match,10922.0,1990-07-14 03:10:00+00:00,1990,15,Geelong,Melbourne,113.0,103.0,win,1489.446085355501,1492.4248407363575,2.9787553808565583,Kardinia Park
match,10922.0,1990-07-14 03:10:00+00:00,1990,15,Melbourne,Geelong,103.0,113.0,loss,1515.6096146236946,1512.6308592428381,-2.9787553808565583,Kardinia Park
match,10923.0,1990-07-14 03:10:00+00:00,1990,15,Hawthorn,Essendon,67.0,142.0,loss,1512.1756261592714,1505.3596823264616,-6.81594383280991,Princes Park
match,10923.0,1990-07-14 03:10:00+00:00,1990,15,Essendon,Hawthorn,142.0,67.0,win,1544.483055208595,1551.2989990414048,6.81594383280991,Princes Park
match,10924.0,1990-07-14 03:10:00+00:00,1990,15,North Melbourne,Richmond,144.0,100.0,win,1502.8575899322714,1507.170683988127,4.3130940558554975,M.C.G.
match,10924.0,1990-07-14 03:10:00+00:00,1990,15,Richmond,North Melbourne,100.0,144.0,loss,1487.2846053838791,1482.9715113280236,-4.3130940558554975,M.C.G.
match,10925.0,1990-07-14 03:10:00+00:00,1990,15,Western Bulldogs,Sydney,112.0,96.0,win,1507.5295556015753,1510.1988858269535,2.6693302253782436,Western Oval
match,10925.0,1990-07-14 03:10:00+00:00,1990,15,Sydney,Western Bulldogs,96.0,112.0,loss,1449.4412317876265,1446.7719015622483,-2.6693302253782436,Western Oval
match,10926.0,1990-07-15 03:10:00+00:00,1990,15,Brisbane Lions,Fitzroy,111.0,62.0,win,1445.658671411349,1450.6947250178314,5.036053606482424,Carrara
match,10926.0,1990-07-15 03:10:00+00:00,1990,15,Fitzroy,Brisbane Lions,62.0,111.0,loss,1467.5283490914314,1462.492295484949,-5.036053606482424,Carrara
match,10927.0,1990-07-20 08:40:00+00:00,1990,16,West Coast,Western Bulldogs,109.0,66.0,win,1522.418674480425,1526.7543362406325,4.3356617602076675,W.A.C.A.
match,10927.0,1990-07-20 08:40:00+00:00,1990,16,Western Bulldogs,West Coast,66.0,109.0,loss,1510.1988858269535,1505.863224066746,-4.3356617602076675,W.A.C.A.
match,10928.0,1990-07-21 03:10:00+00:00,1990,16,Carlton,St Kilda,123.0,108.0,win,1508.8426900247703,1512.0278796956898,3.1851896709194945,Princes Park
match,10928.0,1990-07-21 03:10:00+00:00,1990,16,St Kilda,Carlton,108.0,123.0,loss,1506.3442186718273,1503.1590290009078,-3.1851896709194945,Princes Park
match,10929.0,1990-07-21 03:10:00+00:00,1990,16,Essendon,Melbourne,106.0,114.0,loss,1551.2989990414048,1547.4770874552119,-3.8219115861930644,Windy Hill
match,10929.0,1990-07-21 03:10:00+00:00,1990,16,Melbourne,Essendon,114.0,106.0,win,1512.6308592428381,1516.4527708290311,3.8219115861930644,Windy Hill
match,10930.0,1990-07-21 03:10:00+00:00,1990,16,Richmond,Hawthorn,68.0,159.0,loss,1482.9715113280236,1475.6428247093522,-7.328686618671436,M.C.G.
match,10930.0,1990-07-21 03:10:00+00:00,1990,16,Hawthorn,Richmond,159.0,68.0,win,1505.3596823264616,1512.6883689451329,7.328686618671436,M.C.G.
match,10931.0,1990-07-21 03:10:00+00:00,1990,16,Fitzroy,Geelong,108.0,81.0,win,1462.492295484949,1466.82747575202,4.335180267071147,Waverley Park
match,10931.0,1990-07-21 03:10:00+00:00,1990,16,Geelong,Fitzroy,81.0,108.0,loss,1492.4248407363575,1488.0896604692864,-4.335180267071147,Waverley Park
match,10932.0,1990-07-22 03:10:00+00:00,1990,16,North Melbourne,Brisbane Lions,90.0,54.0,win,1507.170683988127,1510.6771383473708,3.50645435924396,M.C.G.
match,10932.0,1990-07-22 03:10:00+00:00,1990,16,Brisbane Lions,North Melbourne,54.0,90.0,loss,1450.6947250178314,1447.1882706585875,-3.50645435924396,M.C.G.
match,10933.0,1990-07-22 03:10:00+00:00,1990,16,Sydney,Collingwood,123.0,147.0,loss,1446.7719015622483,1442.6445376086358,-4.127363953612574,S.C.G.
match,10933.0,1990-07-22 03:10:00+00:00,1990,16,Collingwood,Sydney,147.0,123.0,win,1540.3800322677828,1544.5073962213953,4.127363953612574,S.C.G.
match,10934.0,1990-07-28 03:10:00+00:00,1990,17,Carlton,West Coast,101.0,132.0,loss,1512.0278796956898,1506.4323806592333,-5.595499036456376,Princes Park
match,10934.0,1990-07-28 03:10:00+00:00,1990,17,West Coast,Carlton,132.0,101.0,win,1526.7543362406325,1532.349835277089,5.595499036456376,Princes Park
match,10935.0,1990-07-28 03:10:00+00:00,1990,17,Essendon,Richmond,125.0,46.0,win,1547.4770874552119,1551.55543732063,4.078349865418287,Waverley Park
match,10935.0,1990-07-28 03:10:00+00:00,1990,17,Richmond,Essendon,46.0,125.0,loss,1475.6428247093522,1471.564474843934,-4.078349865418287,Waverley Park
match,10936.0,1990-07-28 03:10:00+00:00,1990,17,Geelong,North Melbourne,110.0,131.0,loss,1488.0896604692864,1483.2523600876807,-4.8373003816057,Kardinia Park
match,10936.0,1990-07-28 03:10:00+00:00,1990,17,North Melbourne,Geelong,131.0,110.0,win,1510.6771383473708,1515.5144387289765,4.8373003816057,Kardinia Park
match,10937.0,1990-07-28 03:10:00+00:00,1990,17,Melbourne,Fitzroy,109.0,90.0,win,1516.4527708290311,1519.3840913365925,2.931320507561432,M.C.G.
match,10937.0,1990-07-28 03:10:00+00:00,1990,17,Fitzroy,Melbourne,90.0,109.0,loss,1466.82747575202,1463.8961552444587,-2.931320507561432,M.C.G.
match,10938.0,1990-07-28 03:10:00+00:00,1990,17,St Kilda,Sydney,148.0,73.0,win,1503.1590290009078,1507.3665497551035,4.20752075419558,Moorabbin Oval
match,10938.0,1990-07-28 03:10:00+00:00,1990,17,Sydney,St Kilda,73.0,148.0,loss,1442.6445376086358,1438.4370168544401,-4.20752075419558,Moorabbin Oval
match,10939.0,1990-07-29 03:10:00+00:00,1990,17,Brisbane Lions,Hawthorn,95.0,110.0,loss,1447.1882706585875,1443.374822333183,-3.813448325404466,Carrara
match,10939.0,1990-07-29 03:10:00+00:00,1990,17,Hawthorn,Brisbane Lions,110.0,95.0,win,1512.6883689451329,1516.5018172705375,3.813448325404466,Carrara
match,10940.0,1990-07-29 03:10:00+00:00,1990,17,Western Bulldogs,Collingwood,96.0,93.0,win,1505.863224066746,1507.5480006726382,1.6847766058921916,M.C.G.
match,10940.0,1990-07-29 03:10:00+00:00,1990,17,Collingwood,Western Bulldogs,93.0,96.0,loss,1544.5073962213953,1542.822619615503,-1.6847766058921916,M.C.G.
match,10941.0,1990-08-03 08:40:00+00:00,1990,18,North Melbourne,Hawthorn,98.0,108.0,loss,1515.5144387289765,1511.660384820718,-3.8540539082585306,M.C.G.
match,10941.0,1990-08-03 08:40:00+00:00,1990,18,Hawthorn,North Melbourne,108.0,98.0,win,1516.5018172705375,1520.355871178796,3.8540539082585306,M.C.G.
match,10942.0,1990-08-04 03:10:00+00:00,1990,18,Collingwood,St Kilda,117.0,49.0,win,1542.822619615503,1547.3325303596953,4.509910744192276,Victoria Park
match,10942.0,1990-08-04 03:10:00+00:00,1990,18,St Kilda,Collingwood,49.0,117.0,loss,1507.3665497551035,1502.8566390109113,-4.509910744192276,Victoria Park
match,10943.0,1990-08-04 03:10:00+00:00,1990,18,Geelong,Essendon,92.0,94.0,loss,1483.2523600876807,1481.8966156811782,-1.3557444065024773,Kardinia Park
match,10943.0,1990-08-04 03:10:00+00:00,1990,18,Essendon,Geelong,94.0,92.0,win,1551.55543732063,1552.9111817271325,1.3557444065024773,Kardinia Park
match,10944.0,1990-08-04 03:10:00+00:00,1990,18,Melbourne,Brisbane Lions,73.0,60.0,win,1519.3840913365925,1521.6858335351656,2.301742198573042,Waverley Park
match,10944.0,1990-08-04 03:10:00+00:00,1990,18,Brisbane Lions,Melbourne,60.0,73.0,loss,1443.374822333183,1441.0730801346099,-2.301742198573042,Waverley Park
match,10945.0,1990-08-04 03:10:00+00:00,1990,18,Fitzroy,Richmond,113.0,75.0,win,1463.8961552444587,1468.3729764831946,4.47682123873597,Princes Park
match,10945.0,1990-08-04 03:10:00+00:00,1990,18,Richmond,Fitzroy,75.0,113.0,loss,1471.564474843934,1467.087653605198,-4.47682123873597,Princes Park
match,10946.0,1990-08-05 03:10:00+00:00,1990,18,Sydney,West Coast,68.0,83.0,loss,1438.4370168544401,1434.9392505685405,-3.4977662858995293,S.C.G.
match,10946.0,1990-08-05 03:10:00+00:00,1990,18,West Coast,Sydney,83.0,68.0,win,1532.349835277089,1535.8476015629885,3.4977662858995293,S.C.G.
match,10947.0,1990-08-05 03:10:00+00:00,1990,18,Western Bulldogs,Carlton,67.0,96.0,loss,1507.5480006726382,1501.850456168874,-5.697544503764282,Western Oval
match,10947.0,1990-08-05 03:10:00+00:00,1990,18,Carlton,Western Bulldogs,96.0,67.0,win,1506.4323806592333,1512.1299251629976,5.697544503764282,Western Oval
match,10948.0,1990-08-11 03:10:00+00:00,1990,19,Hawthorn,St Kilda,119.0,83.0,win,1520.355871178796,1524.40008592177,4.044214742973851,Waverley Park
match,10948.0,1990-08-11 03:10:00+00:00,1990,19,St Kilda,Hawthorn,83.0,119.0,loss,1502.8566390109113,1498.8124242679373,-4.044214742973851,Waverley Park
match,10949.0,1990-08-11 03:10:00+00:00,1990,19,Melbourne,Sydney,173.0,106.0,win,1521.6858335351656,1525.3754388244554,3.6896052892898124,M.C.G.
match,10949.0,1990-08-11 03:10:00+00:00,1990,19,Sydney,Melbourne,106.0,173.0,loss,1434.9392505685405,1431.2496452792507,-3.6896052892898124,M.C.G.
match,10950.0,1990-08-11 03:10:00+00:00,1990,19,Fitzroy,Western Bulldogs,88.0,123.0,loss,1468.3729764831946,1462.8433369783675,-5.529639504827092,Princes Park
match,10950.0,1990-08-11 03:10:00+00:00,1990,19,Western Bulldogs,Fitzroy,123.0,88.0,win,1501.850456168874,1507.3800956737011,5.529639504827092,Princes Park
match,10951.0,1990-08-11 08:40:00+00:00,1990,19,Brisbane Lions,Geelong,163.0,97.0,win,1441.0730801346099,1446.850904838003,5.777824703393254,Carrara
match,10951.0,1990-08-11 08:40:00+00:00,1990,19,Geelong,Brisbane Lions,97.0,163.0,loss,1481.8966156811782,1476.118790977785,-5.777824703393254,Carrara
match,10952.0,1990-08-12 03:10:00+00:00,1990,19,Essendon,Collingwood,84.0,78.0,win,1552.9111817271325,1555.0388636693674,2.1276819422348456,Waverley Park
match,10952.0,1990-08-12 03:10:00+00:00,1990,19,Collingwood,Essendon,78.0,84.0,loss,1547.3325303596953,1545.2048484174604,-2.1276819422348456,Waverley Park
match,10953.0,1990-08-12 03:10:00+00:00,1990,19,North Melbourne,Carlton,89.0,55.0,win,1511.660384820718,1515.8900112237818,4.229626403063725,M.C.G.
match,10953.0,1990-08-12 03:10:00+00:00,1990,19,Carlton,North Melbourne,55.0,89.0,loss,1512.1299251629976,1507.9002987599338,-4.229626403063725,M.C.G.
match,10954.0,1990-08-12 03:10:00+00:00,1990,19,West Coast,Richmond,153.0,105.0,win,1535.8476015629885,1539.4767144273299,3.629112864341346,Subiaco
match,10954.0,1990-08-12 03:10:00+00:00,1990,19,Richmond,West Coast,105.0,153.0,loss,1467.087653605198,1463.4585407408567,-3.629112864341346,Subiaco
match,10955.0,1990-08-17 08:40:00+00:00,1990,20,Sydney,Brisbane Lions,86.0,55.0,win,1431.2496452792507,1435.573676365449,4.324031086198269,S.C.G.
match,10955.0,1990-08-17 08:40:00+00:00,1990,20,Brisbane Lions,Sydney,55.0,86.0,loss,1446.850904838003,1442.5268737518047,-4.324031086198269,S.C.G.
match,10956.0,1990-08-18 03:10:00+00:00,1990,20,Carlton,Essendon,107.0,87.0,win,1507.9002987599338,1512.0376505512643,4.137351791330575,Princes Park
match,10956.0,1990-08-18 03:10:00+00:00,1990,20,Essendon,Carlton,87.0,107.0,loss,1555.0388636693674,1550.901511878037,-4.137351791330575,Princes Park
match,10957.0,1990-08-18 03:10:00+00:00,1990,20,Hawthorn,Collingwood,163.0,80.0,win,1524.40008592177,1530.144775108108,5.7446891863380385,Waverley Park
match,10957.0,1990-08-18 03:10:00+00:00,1990,20,Collingwood,Hawthorn,80.0,163.0,loss,1545.2048484174604,1539.4601592311224,-5.7446891863380385,Waverley Park
match,10958.0,1990-08-18 03:10:00+00:00,1990,20,Richmond,Geelong,94.0,158.0,loss,1463.4585407408567,1456.569704481107,-6.888836259749759,M.C.G.
match,10958.0,1990-08-18 03:10:00+00:00,1990,20,Geelong,Richmond,158.0,94.0,win,1476.118790977785,1483.0076272375347,6.888836259749759,M.C.G.
match,10959.0,1990-08-18 03:10:00+00:00,1990,20,St Kilda,Fitzroy,117.0,116.0,win,1498.8124242679373,1499.427470266805,0.6150459988675477,Moorabbin Oval
match,10959.0,1990-08-18 03:10:00+00:00,1990,20,Fitzroy,St Kilda,116.0,117.0,loss,1462.8433369783675,1462.2282909795,-0.6150459988675477,Moorabbin Oval
match,10960.0,1990-08-18 03:10:00+00:00,1990,20,Western Bulldogs,North Melbourne,88.0,115.0,loss,1507.3800956737011,1501.9372448845063,-5.442850789194853,Western Oval
match,10960.0,1990-08-18 03:10:00+00:00,1990,20,North Melbourne,Western Bulldogs,115.0,88.0,win,1515.8900112237818,1521.3328620129766,5.442850789194853,Western Oval
match,10961.0,1990-08-19 03:10:00+00:00,1990,20,West Coast,Melbourne,103.0,139.0,loss,1539.4767144273299,1533.207009877099,-6.269704550230912,Subiaco
match,10961.0,1990-08-19 03:10:00+00:00,1990,20,Melbourne,West Coast,139.0,103.0,win,1525.3754388244554,1531.6451433746863,6.269704550230912,Subiaco
match,10962.0,1990-08-24 08:40:00+00:00,1990,21,North Melbourne,St Kilda,179.0,87.0,win,1521.3328620129766,1526.4300553718015,5.097193358824848,M.C.G.
match,10962.0,1990-08-24 08:40:00+00:00,1990,21,St Kilda,North Melbourne,87.0,179.0,loss,1499.427470266805,1494.33027690798,-5.097193358824848,M.C.G.
match,10963.0,1990-08-25 03:10:00+00:00,1990,21,Collingwood,Fitzroy,118.0,32.0,win,1539.4601592311224,1543.53535134175,4.075192110627618,Victoria Park
match,10963.0,1990-08-25 03:10:00+00:00,1990,21,Fitzroy,Collingwood,32.0,118.0,loss,1462.2282909795,1458.1530988688723,-4.075192110627618,Victoria Park
match,10964.0,1990-08-25 03:10:00+00:00,1990,21,Essendon,Western Bulldogs,104.0,80.0,win,1550.901511878037,1554.0819640205762,3.180452142539362,Windy Hill
match,10964.0,1990-08-25 03:10:00+00:00,1990,21,Western Bulldogs,Essendon,80.0,104.0,loss,1501.9372448845063,1498.756792741967,-3.180452142539362,Windy Hill
match,10965.0,1990-08-25 03:10:00+00:00,1990,21,Geelong,Sydney,90.0,92.0,loss,1483.0076272375347,1481.202395932842,-1.805231304692846,Kardinia Park
match,10965.0,1990-08-25 03:10:00+00:00,1990,21,Sydney,Geelong,92.0,90.0,win,1435.573676365449,1437.3789076701419,1.805231304692846,Kardinia Park
match,10966.0,1990-08-25 03:10:00+00:00,1990,21,Hawthorn,Carlton,116.0,85.0,win,1530.144775108108,1534.003167945811,3.858392837702877,Princes Park
match,10966.0,1990-08-25 03:10:00+00:00,1990,21,Carlton,Hawthorn,85.0,116.0,loss,1512.0376505512643,1508.1792577135614,-3.858392837702877,Princes Park
match,10967.0,1990-08-25 03:10:00+00:00,1990,21,Richmond,Melbourne,50.0,86.0,loss,1456.569704481107,1451.6132489339432,-4.956455547163932,Waverley Park
match,10967.0,1990-08-25 03:10:00+00:00,1990,21,Melbourne,Richmond,86.0,50.0,win,1531.6451433746863,1536.6015989218502,4.956455547163932,Waverley Park
match,10968.0,1990-08-26 03:10:00+00:00,1990,21,Brisbane Lions,West Coast,59.0,100.0,loss,1442.5268737518047,1437.6206716692093,-4.906202082595479,Carrara
match,10968.0,1990-08-26 03:10:00+00:00,1990,21,West Coast,Brisbane Lions,100.0,59.0,win,1533.207009877099,1538.1132119596944,4.906202082595479,Carrara
match,10969.0,1990-09-01 03:10:00+00:00,1990,22,Geelong,West Coast,83.0,90.0,loss,1481.202395932842,1478.3613971763991,-2.8409987564428234,Kardinia Park
match,10969.0,1990-09-01 03:10:00+00:00,1990,22,West Coast,Geelong,90.0,83.0,win,1538.1132119596944,1540.9542107161371,2.8409987564428234,Kardinia Park
match,10970.0,1990-09-01 03:10:00+00:00,1990,22,Melbourne,Hawthorn,116.0,104.0,win,1536.6015989218502,1539.5228326977226,2.9212337758724085,M.C.G.
match,10970.0,1990-09-01 03:10:00+00:00,1990,22,Hawthorn,Melbourne,104.0,116.0,loss,1534.003167945811,1531.0819341699384,-2.9212337758724085,M.C.G.
match,10971.0,1990-09-01 03:10:00+00:00,1990,22,North Melbourne,Collingwood,67.0,156.0,loss,1526.4300553718015,1519.0410898267892,-7.3889655450122795,Waverley Park
