event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,83,2025-05-17T13:20:00,2025,10,Adelaide,Collingwood,68.0,78.0,loss,1534.3187946326427,1527.5737163564754,-6.745078276167378
match,84,2025-05-17T16:15:00,2025,10,Greater Western Sydney,Fremantle,61.0,95.0,loss,1563.6083653673707,1537.798673222063,-25.809692145307782
match,84,2025-05-17T16:15:00,2025,10,Fremantle,Greater Western Sydney,95.0,61.0,win,1502.40177108212,1528.2114632274277,25.809692145307782
match,85,2025-05-17T16:15:00,2025,10,Port Adelaide,Geelong,39.0,115.0,loss,1527.5999694856835,1504.7014470111585,-22.89852247452488
match,85,2025-05-17T16:15:00,2025,10,Geelong,Port Adelaide,115.0,39.0,win,1602.3430221668843,1625.2415446414093,22.89852247452488
match,86,2025-05-17T19:35:00,2025,10,Western Bulldogs,Essendon,127.0,36.0,win,1607.6973316470396,1619.6796874534525,11.982355806412992
match,86,2025-05-17T19:35:00,2025,10,Essendon,Western Bulldogs,36.0,127.0,loss,1463.75070553383,1451.768349727417,-11.982355806412992
match,87,2025-05-18T13:10:00,2025,10,Richmond,North Melbourne,74.0,78.0,loss,1257.2270219770264,1248.0404034404914,-9.186618536535004
match,87,2025-05-18T13:10:00,2025,10,North Melbourne,Richmond,78.0,74.0,win,1221.114240960451,1230.300859496986,9.186618536535004
match,88,2025-05-18T15:20:00,2025,10,Brisbane Lions,Melbourne,88.0,99.0,loss,1714.5725500821648,1692.515390947564,-22.057159134600738
match,88,2025-05-18T15:20:00,2025,10,Melbourne,Brisbane Lions,99.0,88.0,win,1431.8377073790866,1453.8948665136872,22.057159134600738
match,89,2025-05-18T16:40:00,2025,10,West Coast,St Kilda,108.0,80.0,win,1210.7364575121567,1239.1944743195156,28.458016807358998
match,89,2025-05-18T16:40:00,2025,10,St Kilda,West Coast,80.0,108.0,loss,1476.9128176854929,1448.454800878134,-28.458016807358998
match,90,2025-05-22T19:30:00,2025,11,Geelong,Western Bulldogs,127.0,113.0,win,1625.2415446414093,1636.9911530181528,11.749608376743511
match,90,2025-05-22T19:30:00,2025,11,Western Bulldogs,Geelong,113.0,127.0,loss,1619.6796874534525,1607.930079076709,-11.749608376743511
match,91,2025-05-23T19:40:00,2025,11,Essendon,Richmond,81.0,58.0,win,1451.768349727417,1458.1592417677243,6.3908920403074205
match,91,2025-05-23T19:40:00,2025,11,Richmond,Essendon,58.0,81.0,loss,1248.0404034404914,1241.649511400184,-6.3908920403074205
match,92,2025-05-24T12:35:00,2025,11,Carlton,Greater Western Sydney,82.0,110.0,loss,1506.2831394304258,1486.8249560241127,-19.458183406313076
match,92,2025-05-24T12:35:00,2025,11,Greater Western Sydney,Carlton,110.0,82.0,win,1537.798673222063,1557.256856628376,19.458183406313076
